neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
0,111,0,54,1,55,9,2,59
1,1,0,139,3,3,1590,2,0
2,37,0,39,1,22,4,1,82
1,14,1,180,4,3,201,1,0
1,68,1,400,4,7,25,1,64
1,132,1,189,2,5,1226,1,0
1,30,0,60,3,28,8,2,0
2,44,0,55,3,3,25,2,0
1,8,1,140,5,3,351,1,89
0,21,0,46,5,1,61,1,0
0,12,1,122,3,18,6,1,61
1,7,1,350,60,0,-1,1,177
0,6,0,65,1,42,106,2,67
0,147,1,176,3,0,-1,1,54
1,2,0,70,1,47,12,1,10
2,31,0,38,30,0,-1,103,0
1,11,1,180,3,21,11,3,162
3,109,0,40,2,86,86,1,56
2,61,0,55,2,7,276,2,155
0,12,0,80,5,3,26,1,0
1,8,0,99,1,45,6,1,0
1,2,1,225,4,0,-1,1,364
1,2,0,90,1,20,21,2,6
2,25,1,107,3,4,386,1,0
4,88,0,50,2,40,38,1,0
0,22,1,300,2,6,386,1,0
0,16,1,123,13,23,123,1,0
1,2,0,36,30,2,19,103,215
2,46,1,399,2,17,2,7,324
4,127,1,145,2,5,538,5,0
0,12,1,140,2,4,4,1,213
1,7,0,54,30,2,295,1,352
0,20,1,177,2,23,13,1,214
1,2,0,65,2,22,11,1,275
0,12,1,150,2,17,51,1,0
0,79,0,50,2,12,38,1,41
0,12,1,104,2,5,9,1,179
0,111,0,54,1,46,666,2,36
0,20,0,74,5,1,307,2,95
0,21,0,75,2,4,50,2,64
1,28,1,300,2,11,9,1,8
1,7,1,280,2,28,70,1,147
0,70,0,150,2,1,358,2,362
1,4,0,73,5,5,1368,1,0
2,25,0,70,4,3,164,1,0
0,22,1,195,2,0,-1,1,30
0,189,1,97,2,25,38,1,148
0,12,1,130,3,1,15,1,2
0,12,0,95,1,62,102,1,65
2,31,0,40,28,2,362,7,0
2,44,0,38,30,3,17,9,7
0,12,0,70,25,3,64,1,0
0,21,0,38,30,0,-1,9,43
0,15,1,600,3,24,13,1,139
0,15,0,44,5,2,731,1,0
0,79,0,29,1,18,75,5,0
1,9,1,135,3,9,20,1,68
0,21,0,58,2,13,53,2,3
1,4,0,120,3,5,247,1,0
0,12,0,110,1,3,123,2,173
1,11,0,130,5,4,29,2,117
3,89,0,50,2,8,247,7,37
3,89,0,40,2,4,201,7,37
3,89,2,95,3,0,-1,7,37
0,111,0,70,1,0,-1,1,0
0,15,1,495,4,46,32,1,194
2,44,0,80,1,16,885,1,0
1,77,0,200,2,3,346,1,0
1,5,0,89,1,13,106,1,2
0,6,0,40,3,7,642,1,13
0,6,0,60,9,1,818,1,83
0,6,2,36,1,15,21,34,365
4,192,0,69,1,2,461,5,330
0,15,0,45,7,1,543,3,143
0,33,0,75,1,25,116,1,65
1,28,1,160,30,0,-1,65,364
0,36,1,125,4,38,2,2,33
0,6,0,55,2,30,123,3,314
1,4,0,90,1,50,36,1,0
1,7,1,300,3,1,9,1,90
0,22,0,88,2,5,13,2,86
0,6,2,36,1,16,19,34,365
1,7,1,225,2,14,72,1,0
0,117,0,79,1,6,58,1,180
1,19,0,80,1,6,416,2,0
0,6,0,39,2,62,12,3,4
0,6,0,43,2,20,214,34,344
0,21,0,37,28,1,10,1,0
1,7,1,394,2,19,21,1,68
1,26,1,799,5,1,449,1,364
1,7,1,499,2,28,76,1,233
0,111,0,60,3,1,116,1,53
0,84,0,68,2,5,106,3,365
0,21,0,70,3,7,123,2,11
1,7,0,149,5,13,9,1,123
2,37,1,69,1,86,6,1,121
3,89,2,75,2,1,358,7,37
2,25,0,95,3,25,6,2,245
1,11,1,214,1,8,200,3,296
3,89,2,75,2,0,-1,7,37
1,7,1,269,1,63,59,1,216
0,6,1,80,3,3,147,1,105
2,81,0,30,1,24,1184,1,0
0,33,1,200,2,7,49,1,45
2,39,0,39,30,3,461,103,251
2,39,0,38,30,2,9,103,233
3,55,1,65,2,13,27,1,247
0,21,0,70,1,68,49,3,168
2,160,2,30,4,4,62,7,365
2,160,2,31,5,1,26,7,365
0,6,1,170,4,3,202,1,0
1,18,0,45,1,12,331,1,0
1,7,1,90,4,6,346,1,3
1,4,1,400,1,1,48,2,7
0,15,0,250,1,0,-1,1,0
1,26,1,200,3,3,15,2,13
1,7,1,199,3,25,13,1,30
0,21,0,35,30,1,10,3,4
0,54,0,60,3,3,362,5,90
2,37,1,499,6,0,-1,7,363
2,39,1,118,2,0,-1,2,0
2,44,1,195,1,94,33,1,0
1,11,1,180,6,2,72,1,0
0,29,1,150,15,2,39,1,57
2,56,1,115,5,28,11,1,38
0,29,0,250,16,0,-1,2,89
1,2,0,80,1,28,59,2,5
0,29,0,200,2,16,37,2,357
1,7,1,639,3,4,1454,1,108
0,21,0,150,3,1,744,1,26
0,16,0,70,1,1,234,1,0
2,39,1,115,2,31,86,1,169
1,19,1,225,2,2,48,1,0
1,11,1,140,30,11,47,1,6
0,24,1,200,1,2,1424,10,220
1,19,1,250,2,5,123,1,0
0,100,1,119,5,0,-1,2,220
0,117,1,125,2,1,15,1,55
1,26,0,150,20,1,943,1,0
1,7,0,270,6,4,15,1,365
1,30,0,72,6,5,8,1,361
1,1,1,250,5,5,672,2,179
1,28,0,100,3,10,8,1,14
0,22,0,68,2,42,97,5,47
0,12,1,200,5,5,170,1,35
2,103,1,129,1,52,24,3,296
0,54,1,80,1,14,1118,1,0
1,28,1,175,2,41,12,1,247
2,56,1,160,6,2,1177,1,19
1,5,1,460,2,11,38,1,27
0,54,0,89,1,2,106,6,365
0,15,1,99,2,3,163,1,0
0,6,0,55,2,11,362,1,4
2,39,0,38,30,0,-1,103,245
1,4,1,76,30,3,94,103,219
0,147,0,50,4,5,115,3,365
0,24,1,175,1,76,33,1,321
1,68,1,160,3,6,51,1,351
2,85,0,65,2,1,96,1,0
1,30,1,80,4,6,17,1,56
1,4,0,99,1,20,70,1,0
0,20,1,480,1,11,214,4,63
0,21,0,60,2,32,32,3,78
0,22,0,35,3,17,11,2,59
2,103,0,110,1,52,40,1,365
0,0,0,60,3,20,38,1,62
3,93,1,150,2,27,13,1,259
0,73,1,350,1,23,86,8,334
0,21,0,65,1,26,259,3,0
0,12,1,298,2,2,15,1,74
2,152,1,101,1,32,6,1,135
2,39,2,72,2,0,-1,2,0
2,44,0,75,1,3,673,1,0
2,46,1,165,3,24,32,1,51
1,43,1,200,1,0,-1,1,0
2,160,0,80,1,75,2,3,57
2,160,0,80,1,66,16,3,48
1,11,1,170,2,6,33,1,0
0,15,1,530,3,8,77,5,249
2,160,2,34,5,2,431,7,365
1,28,0,99,11,0,-1,1,365
2,160,2,29,5,1,449,7,365
1,19,1,209,3,4,27,1,83
1,8,1,300,1,76,4,1,239
0,21,0,50,5,1,358,1,0
0,12,0,65,2,1,38,1,303
0,111,0,45,1,7,134,8,0
4,58,0,50,1,0,-1,1,88
2,125,0,105,3,7,50,2,343
2,31,0,45,4,4,1279,1,0
1,11,1,215,3,7,1368,1,0
2,49,0,220,1,5,97,4,346
1,7,0,100,1,12,135,1,89
0,24,1,120,2,51,49,2,232
0,12,0,90,31,0,-1,1,0
0,54,1,110,2,45,85,1,2
0,117,1,97,2,26,6,2,81
0,12,0,75,2,6,106,1,0
1,43,0,150,1,17,86,1,362
1,30,0,50,1,3,84,4,270
1,30,0,47,1,3,276,4,90
1,26,0,150,2,17,13,1,0
0,21,0,75,1,75,13,1,64
2,56,0,58,1,41,13,1,156
1,23,1,150,5,20,38,1,26
1,30,0,70,2,28,38,1,123
0,34,1,150,5,25,38,2,54
0,6,1,130,3,2,152,1,0
0,6,0,53,4,52,86,2,1
0,15,1,200,2,13,9,1,89
0,6,0,35,1,27,4,2,338
1,26,1,220,3,0,-1,2,24
0,15,1,285,3,13,27,5,275
0,15,1,245,3,5,170,5,278
4,127,1,280,2,32,85,3,344
2,162,0,60,1,74,33,3,66
0,20,1,98,8,1,188,1,0
2,129,0,10,7,4,363,2,180
1,1,1,200,2,13,46,13,358
0,12,0,75,4,3,51,1,29
0,21,0,78,2,18,16,2,266
1,1,1,239,29,0,-1,96,189
1,50,0,590,2,6,731,1,125
0,6,0,41,4,0,-1,2,0
0,13,1,145,30,1,627,2,177
1,1,0,65,30,0,-1,1,363
0,73,0,70,1,2,39,1,0
1,8,0,135,1,8,405,1,197
0,22,0,65,1,20,4,2,164
2,152,2,120,1,16,9,1,14
1,8,1,175,1,1,543,1,195
2,37,0,85,1,24,27,9,341
1,2,0,79,2,3,864,1,0
4,98,1,130,1,38,38,1,349
0,22,0,80,1,18,4,2,78
0,15,0,70,2,1,449,1,0
2,37,0,89,1,28,33,9,346
4,80,0,40,2,32,11,2,132
1,23,1,185,1,52,102,1,162
2,56,0,120,5,2,770,2,90
0,12,1,122,30,5,16,1,152
2,25,0,55,1,11,13,2,281
1,43,1,285,30,1,39,232,324
0,6,0,30,3,7,59,1,2
0,67,1,80,2,1,9,2,229
0,13,1,335,3,16,9,2,81
1,2,0,848,1,19,58,3,355
0,21,0,75,1,14,51,1,48
2,37,0,55,1,37,24,1,142
0,3,1,119,1,3,61,1,0
0,21,1,143,2,3,668,2,0
1,8,0,80,3,1,96,1,3
1,8,1,175,2,39,16,3,142
0,6,1,150,2,17,6,1,11
4,57,0,48,2,33,4,1,47
1,1,1,239,29,0,-1,96,333
1,14,1,167,2,60,38,1,164
1,43,1,169,29,1,36,96,214
2,83,0,86,2,3,1424,1,88
1,30,1,110,2,9,33,1,157
2,83,0,55,1,50,6,1,1
1,8,0,85,1,25,1547,1,0
1,2,1,200,2,20,9,1,11
0,24,1,100,3,18,84,1,0
0,15,0,59,2,25,86,1,60
4,98,0,68,1,16,58,1,347
2,95,0,65,1,6,48,4,335
0,12,1,380,7,1,943,1,0
1,7,1,165,7,5,20,1,0
0,22,1,80,90,0,-1,1,95
1,7,0,45,3,72,9,3,86
1,8,0,79,1,59,102,1,61
1,14,1,244,29,1,94,96,240
1,43,1,299,29,0,-1,96,311
0,6,0,65,2,22,27,34,288
1,43,1,299,29,0,-1,96,189
1,4,0,80,2,1,13,3,181
2,56,1,200,5,1,26,1,0
1,71,1,410,30,0,-1,65,365
0,21,0,37,2,2,448,1,0
0,21,0,40,2,21,123,5,343
1,5,1,280,2,10,11,1,70
0,24,0,99,1,31,372,1,0
0,84,1,160,2,3,224,2,167
0,12,1,275,3,1,363,1,0
2,56,0,65,3,15,272,1,0
0,24,1,104,3,11,35,1,0
2,149,1,60,1,45,84,1,42
0,6,1,165,3,0,-1,2,83
1,14,1,200,1,0,-1,1,0
1,68,1,250,1,28,59,1,25
1,4,0,66,2,23,17,2,5
0,6,0,85,2,15,33,1,257
0,84,2,25,4,19,47,6,16
1,11,0,140,5,4,297,1,0
0,84,2,25,1,26,38,6,23
2,49,1,100,4,2,1030,1,26
2,103,0,75,2,1,784,2,363
0,84,2,25,1,25,17,6,2
1,7,1,150,29,3,259,1,287
1,28,0,150,1,0,-1,1,177
0,90,1,134,2,35,24,1,34
2,152,0,100,5,1,494,2,365
2,81,0,140,1,4,24,2,79
2,152,0,95,5,1,723,2,90
0,22,1,102,2,0,-1,1,36
1,4,0,100,2,16,132,1,0
2,112,1,190,3,1,15,1,0
0,21,1,240,2,1,150,1,0
0,24,1,102,1,2,13,1,0
0,6,0,40,1,16,27,2,310
1,19,1,120,4,5,205,1,1
2,31,0,43,30,2,152,37,0
1,11,1,375,4,5,58,2,289
2,25,1,156,2,9,35,2,0
0,6,1,100,21,2,233,1,33
1,8,1,199,4,6,822,1,0
0,15,1,115,3,32,27,1,168
0,54,2,50,7,1,943,1,179
0,6,0,109,1,16,6,2,179
0,6,0,99,1,24,13,2,179
0,12,0,76,1,46,9,2,52
2,152,1,185,2,30,38,1,146
1,4,0,97,2,0,-1,1,0
1,5,1,150,7,6,84,3,43
1,2,1,225,30,9,4,4,326
0,22,0,70,1,31,16,2,51
0,15,1,89,2,0,-1,1,6
4,80,0,40,1,1,627,2,8
0,22,0,85,5,1,784,3,0
1,19,1,255,30,0,-1,65,364
2,106,0,50,1,44,13,1,155
1,8,1,150,5,4,61,1,53
0,15,1,200,3,2,72,1,362
1,2,0,57,2,57,12,2,13
0,146,1,150,3,0,-1,1,0
1,2,2,45,2,54,47,2,22
0,21,1,90,5,8,244,1,0
2,95,1,90,4,12,17,1,193
1,2,1,160,1,2,63,1,10
2,160,2,30,4,0,-1,7,365
2,56,0,63,4,10,102,1,74
0,21,1,180,3,2,26,1,15
0,24,0,100,3,2,124,1,89
0,12,0,50,7,0,-1,1,0
2,49,0,42,3,11,16,1,244
1,19,1,160,4,6,351,1,6
1,28,1,430,2,10,102,1,365
2,46,1,83,3,29,9,3,48
1,4,0,95,5,14,9,1,137
0,22,1,75,5,14,36,1,19
1,30,0,48,1,7,24,4,176
2,126,1,150,2,27,32,2,317
0,34,1,200,2,17,202,1,0
1,4,0,150,2,18,24,3,112
1,30,1,250,2,0,-1,1,67
1,1,1,260,2,7,28,13,276
0,15,0,34,1,70,46,1,1
0,70,0,85,3,10,115,13,90
2,103,1,179,1,57,156,2,0
0,76,1,88,1,39,85,1,362
0,75,0,60,3,6,642,1,38
4,157,0,50,5,8,4,5,22
4,157,0,85,5,5,50,5,365
2,37,0,56,1,19,9,3,45
0,15,1,75,1,54,13,1,20
0,15,0,69,2,15,9,3,359
2,125,0,95,1,3,50,2,0
2,37,0,120,1,37,115,3,0
2,37,0,55,1,19,748,3,0
2,39,1,261,1,14,9,8,240
4,182,0,100,3,36,46,2,49
1,7,0,120,1,56,38,1,4
0,6,0,100,3,1,147,1,0
2,107,0,250,1,2,363,4,365
1,2,0,62,14,1,337,3,265
1,7,1,250,4,0,-1,1,0
0,54,0,89,1,3,115,6,365
0,29,0,90,1,0,-1,1,0
1,8,1,225,3,33,12,1,128
0,6,0,75,6,1,1228,1,88
0,6,1,140,2,51,49,1,125
0,24,1,85,7,6,812,4,0
0,15,0,58,3,24,11,1,6
1,27,0,195,3,14,4,3,0
0,21,0,89,1,10,38,1,247
0,15,0,50,2,25,38,1,179
2,178,1,75,1,31,6,1,361
1,8,0,95,1,11,29,1,0
1,2,0,70,1,0,-1,1,56
1,7,0,75,7,5,63,47,352
1,8,1,179,1,0,-1,1,0
2,103,0,60,2,4,8,2,325
0,6,1,119,3,7,25,1,9
0,111,0,60,5,5,13,8,364
0,6,1,99,2,3,822,1,3
0,13,0,75,5,6,25,1,167
0,70,0,32,2,56,85,2,27
1,8,1,250,3,1,199,1,0
0,54,0,65,7,4,461,9,365
2,56,2,40,1,18,11,1,165
1,27,0,100,3,6,6,2,3
1,77,0,149,1,16,6,1,337
1,28,1,199,2,49,13,1,62
1,7,1,500,2,1,1368,1,179
1,27,1,249,3,1,430,1,363
1,2,1,140,1,4,49,1,8
1,2,1,145,2,5,106,1,5
1,2,1,95,2,16,6,1,140
0,12,0,90,5,1,204,2,73
1,23,1,300,3,7,1594,1,12
1,68,0,115,3,6,405,1,0
4,80,1,102,2,24,47,2,288
1,18,0,60,2,4,128,1,359
0,29,0,75,2,11,281,2,1
1,2,1,75,4,8,11,1,69
1,2,0,86,2,7,79,2,87
2,81,2,65,1,4,604,3,179
0,117,1,149,2,22,33,2,83
0,22,0,50,1,5,731,1,0
2,56,1,90,2,8,527,1,0
2,49,0,50,2,5,50,1,0
0,15,1,215,2,14,49,1,13
1,4,1,250,1,8,362,1,37
0,113,0,110,21,0,-1,1,0
0,6,1,350,2,15,9,1,319
2,25,0,66,3,9,654,1,0
1,2,0,85,1,9,329,1,364
1,30,0,52,5,11,250,2,310
2,39,1,78,2,4,731,1,0
0,21,0,48,3,5,981,1,0
2,87,1,268,2,2,77,3,5
0,6,1,10,3,5,16,1,0
2,87,1,268,3,1,6,3,173
1,19,0,149,3,36,9,1,109
1,9,0,75,2,3,1493,1,0
0,6,1,250,2,2,784,1,0
2,44,0,75,2,2,124,1,341
0,12,0,56,21,1,695,1,0
0,6,1,125,2,4,128,1,70
4,98,0,35,1,24,38,1,150
1,26,0,130,1,11,488,2,147
1,5,0,105,1,43,24,2,176
0,100,1,75,1,68,2,1,258
0,15,1,325,3,15,6,3,124
0,21,0,70,3,8,371,1,0
1,4,1,125,7,5,48,2,0
0,70,0,40,2,17,9,1,334
0,15,1,245,3,11,27,5,280
0,21,0,75,2,85,2,2,309
0,12,0,48,3,17,27,1,0
2,178,1,50,1,14,6,1,356
1,2,1,115,6,5,97,1,192
0,6,1,197,2,48,2,1,104
0,6,0,150,2,0,-1,1,88
1,7,0,99,1,62,38,5,351
1,2,1,220,3,12,85,4,230
1,7,0,106,4,27,106,1,0
1,102,1,140,13,4,1594,1,0
1,8,1,199,8,2,3,1,8
1,19,1,345,2,35,116,1,262
2,25,1,600,2,2,2,2,272
1,4,1,300,2,53,123,1,14
0,13,1,200,2,13,797,1,0
2,37,0,70,1,7,329,4,347
1,2,1,149,5,17,264,1,3
4,114,2,28,1,18,84,7,60
2,25,1,125,2,27,8,1,0
0,21,0,65,2,23,362,5,339
0,21,0,75,2,10,601,1,0
0,6,0,50,1,39,9,1,15
0,100,1,250,3,0,-1,2,270
0,15,0,60,20,3,1119,1,0
0,21,0,48,2,1,598,2,0
0,54,0,90,3,1,363,1,179
1,7,0,85,2,29,24,5,0
2,47,0,70,2,6,124,1,156
2,49,1,100,3,12,72,1,0
0,29,1,135,5,15,6,1,0
0,20,0,97,3,2,363,1,0
1,102,1,590,2,42,21,1,42
0,12,1,320,5,1,48,1,78
0,12,0,200,3,5,132,1,85
0,20,0,99,1,5,224,33,365
4,209,0,28,1,26,24,2,123
2,83,0,55,4,23,33,4,112
1,7,1,350,3,41,13,1,74
1,4,1,115,14,1,648,1,0
0,15,1,180,1,12,50,1,109
0,82,0,65,1,23,86,5,204
1,23,1,200,2,15,259,1,129
2,63,0,49,1,47,47,2,196
0,79,1,100,5,12,17,1,106
0,54,1,115,2,8,105,1,0
1,2,0,80,2,13,288,4,238
1,28,1,59,1,4,38,2,24
1,2,0,70,3,17,488,4,230
0,21,0,100,1,5,85,2,88
1,2,0,70,2,14,442,4,238
0,12,0,63,3,1,354,1,0
1,7,0,120,30,2,291,47,351
1,7,1,269,4,26,85,1,49
2,83,0,55,2,29,84,4,149
0,20,0,70,1,4,96,1,97
1,23,1,600,2,33,2,1,280
2,46,0,60,1,22,1,3,363
1,30,1,80,2,28,38,1,41
0,13,1,115,2,4,13,1,95
0,21,0,45,1,30,2,2,327
0,12,0,63,5,24,32,1,7
0,21,0,47,2,30,33,2,303
1,11,1,300,2,2,9,3,14
1,1,1,169,30,5,297,1,280
2,159,0,50,1,18,11,1,71
0,12,0,274,3,3,32,1,0
0,6,1,110,1,20,9,1,19
1,101,1,263,30,1,199,232,327
1,2,0,75,14,4,25,1,66
1,19,1,250,31,1,124,1,156
2,46,0,83,2,2,535,3,26
1,14,1,225,2,11,113,1,0
0,15,0,175,4,3,15,1,0
2,56,1,125,3,4,386,1,0
0,38,0,70,1,38,85,3,47
1,14,1,154,4,7,83,1,0
4,114,2,28,1,17,116,7,83
1,11,1,1500,4,17,59,1,32
0,12,0,95,1,9,1493,1,0
4,114,2,28,1,29,25,7,89
0,6,0,75,3,7,527,1,0
4,114,2,28,1,16,4,7,0
0,12,1,125,5,2,411,1,0
2,152,0,180,1,0,-1,4,179
2,178,0,180,1,3,33,4,180
2,152,0,200,1,2,395,4,179
1,43,0,115,4,6,145,1,0
1,27,0,135,2,17,1251,1,0
0,21,0,69,1,28,33,1,36
2,46,1,99,1,96,102,1,31
2,44,1,80,5,2,26,1,0
0,12,1,150,10,1,79,2,0
1,1,0,75,5,0,-1,1,72
2,85,1,150,2,23,16,1,175
2,25,1,134,2,9,4,5,163
2,25,1,134,2,8,21,5,144
0,6,1,145,3,14,154,1,0
1,30,1,189,3,45,12,1,180
1,132,0,120,3,3,416,1,0
2,49,0,65,4,16,97,1,23
2,49,1,280,1,33,28,1,294
1,19,0,100,1,1,550,1,0
2,81,0,40,29,2,1382,5,1
1,26,0,120,2,32,115,3,264
1,26,0,130,2,45,6,3,277
1,8,1,180,1,43,22,1,24
4,98,0,55,1,32,9,4,76
0,20,1,175,4,35,85,1,69
1,30,0,36,28,4,21,1,284
2,83,0,50,3,1,17,2,155
1,26,1,165,1,4,15,1,0
1,28,0,90,3,5,15,2,56
2,39,0,65,2,64,13,2,6
0,12,1,175,3,12,4,1,54
1,71,0,110,2,46,123,2,38
1,19,1,195,7,0,-1,1,295
1,28,1,300,5,8,70,1,82
1,14,1,175,30,1,28,65,342
2,103,1,150,1,73,86,1,78
2,46,1,100,1,45,2,1,76
1,64,0,68,1,28,6,3,21
1,7,0,120,1,38,85,1,16
0,10,1,99,3,3,46,2,1
2,95,0,110,1,0,-1,1,363
0,84,1,110,2,29,13,1,63
1,71,1,84,1,25,180,1,257
2,46,0,60,2,11,51,1,157
2,56,0,100,1,3,324,1,0
0,21,0,65,2,24,115,5,351
1,5,1,174,29,0,-1,96,311
0,21,0,65,2,22,6,5,348
0,21,0,65,2,30,28,5,359
2,85,0,50,1,81,27,1,232
1,2,0,70,30,4,32,3,340
1,2,0,120,1,7,250,1,89
0,12,0,70,14,2,295,1,18
2,46,0,225,1,1,124,5,364
0,38,0,70,1,51,85,3,55
2,83,0,45,3,3,6,2,132
1,4,0,105,1,33,38,1,26
0,3,0,175,2,9,38,1,17
0,38,0,98,1,9,8,3,25
2,81,0,33,30,0,-1,37,0
4,144,2,55,1,3,431,1,83
1,14,1,110,7,4,345,1,0
0,21,0,55,2,7,12,1,36
0,6,1,95,2,39,11,1,26
1,45,0,130,4,37,46,1,38
2,39,1,80,30,3,115,1,109
0,84,0,100,1,9,8,1,330
0,12,0,70,10,2,3,1,0
2,121,1,160,2,12,38,1,361
0,13,0,85,5,29,46,1,240
2,81,0,45,2,4,1228,2,324
0,12,0,71,1,8,1454,1,0
2,25,1,170,3,31,32,1,238
2,37,0,65,1,2,77,5,90
2,39,0,65,2,19,13,6,356
2,49,1,100,1,27,33,1,36
0,12,0,70,5,0,-1,1,0
2,49,0,95,1,0,-1,3,177
1,1,1,449,3,23,106,8,326
2,85,0,50,1,51,11,3,358
2,126,1,150,2,19,13,2,309
0,6,1,101,2,37,13,1,170
2,49,0,69,2,2,135,2,74
2,155,0,57,1,6,906,1,65
0,6,1,190,3,11,8,2,179
1,11,1,325,3,8,47,1,83
1,43,1,200,1,8,49,1,0
1,19,1,250,1,2,94,1,63
3,91,1,71,4,7,21,1,0
0,12,1,190,4,2,50,1,4
1,8,0,109,3,2,61,1,0
0,21,0,35,1,5,79,1,0
3,216,0,40,10,0,-1,3,89
1,28,0,130,1,15,72,1,0
1,28,0,149,2,32,214,1,75
0,79,1,59,2,26,9,1,173
2,81,0,45,2,3,113,2,324
2,44,0,70,1,39,32,2,74
2,56,0,75,2,4,63,1,164
2,46,0,120,2,31,102,1,57
1,11,0,126,2,1,38,3,15
0,12,1,207,2,28,28,2,271
0,12,0,70,1,30,2,1,8
2,39,0,90,1,11,116,8,319
2,85,1,64,1,32,33,1,259
0,20,0,40,2,24,38,1,95
2,81,1,300,2,29,17,1,298
2,56,0,55,30,19,736,1,184
1,27,1,800,2,36,13,1,90
2,56,0,120,1,1,401,1,362
0,0,0,66,30,1,12,4,74
1,5,0,100,1,12,297,3,58
2,81,0,38,30,2,170,103,247
0,123,1,750,1,6,9,1,179
1,19,1,225,3,0,-1,1,0
0,12,0,99,3,13,24,1,221
0,12,0,110,3,18,2,2,234
1,23,1,225,30,2,431,2,188
3,215,0,41,2,7,736,1,0
0,22,1,120,5,3,154,2,231
4,88,0,37,1,14,2,3,332
1,43,0,179,7,9,86,13,349
2,39,0,75,2,15,49,6,342
0,12,0,63,3,8,1454,1,0
2,39,0,65,2,13,2,6,341
0,79,0,55,1,31,12,3,361
0,13,0,67,1,36,29,2,329
1,19,1,255,3,6,72,1,0
2,39,0,65,2,26,13,6,355
1,2,1,325,2,2,15,1,0
1,1,1,389,3,8,276,8,339
0,24,0,40,20,7,247,4,34
2,56,0,44,1,49,62,3,52
0,24,0,40,1,2,201,4,37
0,15,1,785,3,0,-1,5,226
1,27,1,285,4,1,562,1,7
1,14,1,200,3,21,84,1,42
0,6,1,75,5,4,773,1,0
1,7,1,230,2,6,58,1,4
0,6,1,80,7,4,30,1,14
1,7,0,99,7,5,214,47,352
0,111,2,30,5,7,22,8,365
0,12,1,145,4,5,201,1,1
0,6,1,150,4,9,12,1,132
2,61,0,41,1,38,49,3,163
2,95,0,65,1,5,22,4,334
1,2,0,150,1,40,116,2,66
1,26,1,145,7,2,163,1,0
0,6,0,50,2,3,329,1,0
0,123,1,185,3,16,30,1,0
2,126,0,65,2,4,864,3,254
1,45,1,150,2,2,15,1,0
2,39,1,260,1,15,9,8,267
1,28,1,125,2,17,12,1,70
1,8,1,199,1,86,38,1,22
4,80,0,45,1,28,6,1,161
0,35,0,37,2,28,170,2,38
1,14,1,500,3,9,70,1,357
1,71,0,100,1,51,24,2,169
1,9,0,100,2,35,47,1,6
4,128,0,42,2,23,115,3,109
1,30,1,65,30,0,-1,34,295
0,6,1,85,1,44,2,2,208
4,182,0,50,2,51,49,1,325
1,5,1,575,2,40,33,1,46
0,15,0,85,1,9,9,2,173
0,6,0,60,4,0,-1,1,0
2,145,0,52,30,0,-1,2,312
2,31,0,50,30,2,121,103,269
1,1,1,385,30,0,-1,65,364
2,126,1,166,4,31,8,1,280
2,39,2,39,2,18,9,6,344
1,7,1,97,2,1,47,1,8
0,6,1,200,1,3,122,1,0
0,6,1,155,2,12,1368,1,0
0,12,1,220,4,3,453,1,16
0,12,0,75,4,3,48,1,0
0,21,1,140,30,0,-1,2,330
0,10,1,195,4,22,86,1,67
0,15,1,125,3,25,47,1,139
2,31,0,45,1,53,70,1,45
1,1,0,425,1,4,52,1,0
0,70,1,90,1,34,38,1,122
0,12,0,95,1,6,362,1,0
1,8,1,100,2,17,13,1,18
2,49,0,100,3,14,15,1,0
0,17,0,50,14,0,-1,1,174
0,54,0,89,1,1,106,6,365
0,12,1,400,3,25,2,1,30
1,27,1,403,4,4,908,3,0
1,8,1,325,4,17,86,1,319
4,99,0,100,3,0,-1,2,364
1,8,1,135,10,13,21,1,7
4,142,0,26,1,20,1454,1,3
0,22,1,330,3,2,85,2,18
1,7,0,200,3,8,170,1,332
0,6,1,139,1,8,52,9,118
0,12,0,50,2,9,34,1,4
0,34,1,125,2,2,23,1,0
1,7,1,350,30,1,590,1,331
0,70,1,175,3,22,38,2,285
1,1,1,169,30,0,-1,4,362
0,12,0,130,7,2,442,2,212
1,2,1,150,2,7,48,1,0
0,21,1,120,2,10,9,1,4
0,12,1,150,2,14,24,1,2
0,33,1,180,3,4,4,1,5
0,12,0,105,1,71,2,1,55
0,21,0,63,3,2,157,1,365
1,7,1,300,1,61,59,1,154
0,12,1,70,2,4,337,1,0
1,26,1,250,2,2,693,1,0
4,156,1,300,1,0,-1,1,365
0,21,0,43,3,5,773,1,179
0,111,0,40,1,36,85,1,63
1,7,1,471,3,1,247,1,188
0,70,0,40,3,9,76,13,180
1,2,0,50,1,0,-1,1,0
2,31,0,47,30,0,-1,37,1
1,28,1,1000,4,16,19,1,66
0,29,1,94,2,8,121,1,0
0,84,1,750,1,6,346,1,365
0,15,0,69,1,11,411,1,0
2,56,1,150,6,1,346,1,0
0,6,0,80,5,12,16,3,354
1,1,1,399,3,13,8,8,229
1,2,0,95,2,5,24,2,90
0,20,1,52,1,32,66,6,0
1,53,1,150,4,3,611,1,179
2,125,0,65,3,10,13,1,89
0,12,0,60,7,5,29,2,0
2,39,0,55,2,19,27,3,138
2,39,0,49,3,14,200,3,106
1,14,1,377,29,0,-1,96,302
1,14,1,249,29,1,147,96,220
1,2,0,100,2,11,38,2,90
0,6,0,60,3,17,86,1,340
